CustomerKey,Prefix,FirstName,LastName,BirthDate,Address,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
20007,MRS.,ASHLEY,ALEXANDER,9/3/1967,495 Saddlehill Lane,,F,ashley46@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N
20008,MR.,JACK,FOSTER,9/3/1966,4900 La Salle St.,,M,jack16@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
20009,MR.,NOAH,WALKER,8/3/1966,8612 Pembrook Court,,M,noah70@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
20010,MR.,JACKSON,CARTER,12/16/1966,3272 Ryan Court,,M,jackson40@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
20011,MR.,EDUARDO,SANDERS,3/2/1966,9893 Oak Brook Place,,M,eduardo70@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
20012,MRS.,JESSICA,ROBINSON,10/12/1966,7463 Hackney Lane,,F,jessica66@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
20013,MRS.,JOCELYN,HUGHES,3/3/1969,4340 OHara Ct,,F,jocelyn12@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,Y
20014,MRS.,ANNE,BLANCO,3/7/1969,2163 Angi Lane,,F,anne17@adventure-works.com,"$70,000 ",5,Graduate Degree,Professional,N
20015,MRS.,JENNA,KING,11/20/1969,1950 Crown Court,,F,jenna18@adventure-works.com,"$80,000 ",3,Graduate Degree,Professional,Y
20016,MS.,KATHERINE,KELLY,8/4/1965,27 Elkwood Dr.,,F,katherine23@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
20017,MS.,ANNA,SANDERS,10/15/1965,68 Sunset Way,,F,anna24@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
20018,MRS.,LAUREN,GRAY,2/13/1965,8398 Mt. Hood Circle,,F,lauren16@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
20019,MRS.,BRITTANY,DIAZ,10/21/1965,1349 Sol St.,,F,brittany20@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y
20020,MRS.,JACQUELINE,FOSTER,4/2/1965,2590 Concord,,F,jacqueline17@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,N
20021,MR.,ALEXANDER,JONES,6/28/1965,5795 Birch Bark Road,,M,alexander5@adventure-works.com,"$80,000 ",4,Bachelors,Skilled Manual,Y
20022,MRS.,ARTHUR,PERRY,6/22/1965,7290 Sweeney Road,,F,arthur1@adventure-works.com,"$50,000 ",4,Bachelors,Skilled Manual,Y
20023,MR.,EDWARD,HUGHES,6/24/1965,749 Ida Dr.,,M,edward60@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y
20024,MR.,FERNANDO,MILLER,11/10/1964,5154 Brannan Pl.,,M,fernando6@adventure-works.com,"$40,000 ",0,Bachelors,Professional,Y
20025,MR.,BRYCE,BELL,9/22/1964,1522 Azalea Ave.,,M,bryce13@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
20026,MS.,JASMINE,RICHARDSON,7/24/1964,6181 Horseshoe Road,,F,jasmine29@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N
20027,MRS.,DANIELLE,MURPHY,12/17/1964,2804 Alderwood Lane,,F,danielle17@adventure-works.com,"$60,000 ",5,Bachelors,Skilled Manual,Y
20028,MRS.,ANGELA,FLORES,11/6/1964,7717 Amador Valley Blvd.,,F,angela15@adventure-works.com,"$60,000 ",5,Bachelors,Skilled Manual,N
20029,MRS.,JAN,EVANS,10/24/1964,7249 Elwood Dr.,,F,jan10@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
20030,MR.,ALEXANDER,HARRIS,3/21/1964,2417 Pine St.,,M,alexander17@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
20031,MR.,DEVIN,JAMES,5/11/1964,2204 Terry Lynn Lane,,M,devin61@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
20032,MR.,MARCUS,WALKER,3/11/1964,281 Wesley Court,,M,marcus24@adventure-works.com,"$60,000 ",4,Bachelors,Skilled Manual,Y
20033,MR.,CARLOS,TURNER,10/18/1963,322 Market Pl.,,M,carlos32@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
20034,MR.,WYATT,TURNER,4/27/1963,7243 St. George Dr.,,M,wyatt43@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
20035,MR.,CESAR,FERNANDEZ,3/1/1963,194 Barberry Court,,M,cesar15@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
20036,MRS.,KATE,TANG,4/7/1963,8779 Knollview Court,,F,kate3@adventure-works.com,"$70,000 ",4,Bachelors,Professional,Y
20037,MS.,ALYSSA,SANCHEZ,3/10/1968,1984 Glendale Circle,,F,alyssa25@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
20038,MS.,TAYLOR,PRICE,6/22/1968,3479 Broadmoor Dr.,,F,taylor25@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
20039,MRS.,STEPHANIE,EVANS,4/8/1963,9593 Petar Court,,F,stephanie50@adventure-works.com,"$70,000 ",4,Bachelors,Professional,N
20040,MRS.,VICTORIA,RIVERA,6/23/1963,1343 Grenola Dr.,,F,victoria34@adventure-works.com,"$60,000 ",3,Graduate Degree,Professional,N
20041,MR.,JOE,ALVAREZ,10/26/1978,7711 Fieldcrest Dr.,,M,joe45@adventure-works.com,"$30,000 ",0,High School,Manual,N
20042,MR.,BRAD,DENG,5/4/1974,2370 Pelican Loop,,M,brad2@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
20043,MR.,BRENT,ZHENG,8/25/1972,8992 E. 32nd St.,,M,brent19@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
20044,MS.,JILLIAN,RANA,4/25/1973,3906 El Dorado Way,,F,jillian12@adventure-works.com,"$30,000 ",0,High School,Manual,N
20045,MR.,ANDRES,SHEN,11/3/1973,3439 Medina Dr.,,M,andres1@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
20046,MR.,PETER,SHE,9/4/1973,1262 West Rd.,,M,peter8@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
20047,MR.,RONNIE,HUANG,4/24/1973,1048 Burwood Way,,M,ronnie5@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
20048,MS.,VIRGINIA,SRINI,7/5/1972,6469 Collins Dr.,,F,virginia10@adventure-works.com,"$30,000 ",0,High School,Manual,N
20049,MS.,COLLEEN,CHAVEZ,6/23/1971,9165 San Vincente Dr.,,F,colleen38@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
20050,MS.,ADRIANA,PRASAD,3/2/1972,7497 Lislin Ct.,,F,adriana10@adventure-works.com,"$30,000 ",0,High School,Manual,N
20051,MRS.,LINDA,DOMINGUEZ,10/19/1972,448 Roanoke Dr.,,F,linda28@adventure-works.com,"$40,000 ",1,Partial College,Clerical,N
20052,MR.,THEODORE,RUIZ,1/15/1972,1689 Boxwood Ln.,,M,theodore2@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20053,MR.,JESSIE,YANG,3/18/1972,4893 Kiska Court,,M,jessie10@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20054,MR.,CLARENCE,NARA,11/23/1972,6389 Sandview Dr.,,M,clarence31@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20055,MR.,RUBEN,RUIZ,5/3/1971,9847 Galloway Dr.,,M,ruben25@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
20056,MR.,JOHNNY,SHE,11/23/1971,4252 Alpine Rd.,,M,johnny1@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
20057,MR.,RAMON,ZHOU,1/15/1971,621 Winding Lane,,M,ramon8@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
20058,MR.,ROGER,LIU,2/7/1971,2625 Fremont St.,,M,roger8@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
20059,MS.,MADISON,WASHINGTON,1/6/1971,1903 Vista Place,,F,madison25@adventure-works.com,"$30,000 ",0,High School,Manual,N
20060,MS.,KAYLA,JACKSON,10/8/1971,6816 Piedra Dr.,,F,kayla12@adventure-works.com,"$30,000 ",0,High School,Manual,N
20061,MS.,SHARON,NATH,9/27/1971,3693 Concord Ct.,,F,sharon24@adventure-works.com,"$30,000 ",0,High School,Manual,N
20062,MR.,RUSSELL,CARSON,9/16/1971,1516 Nicholas Dr.,,M,russell17@adventure-works.com,"$30,000 ",0,High School,Manual,N
20063,MRS.,KRISTY,ORTEGA,6/1/1970,1302 Martin St.,,F,kristy20@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20064,MRS.,WHITNEY,PRASAD,12/7/1971,626 Redlands Way,,F,whitney8@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20065,MR.,GRANT,LAL,11/23/1971,667 Miller Dr.,,M,grant10@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
20066,MR.,MARCUS,WHITE,8/14/1974,1654 Edie Ct.,,M,marcus13@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
20067,MRS.,DESTINY,THOMPSON,10/10/1974,1948 Marcia Dr.,,F,destiny15@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
20068,MRS.,ALEXANDRIA,PETERSON,4/24/1974,3189 Oakgrove,,F,alexandria28@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
20069,MS.,JESSICA,SMITH,7/27/1974,6394 Market Pl.,,F,jessica47@adventure-works.com,"$30,000 ",0,Graduate Degree,Skilled Manual,Y
20070,MR.,RICHARD,MORRIS,4/9/1966,7889 Mitchelleanjen Ln.,,M,richard99@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
20071,MR.,SEAN,CAMPBELL,2/3/1966,4003 Boxer Blvd.,,M,sean38@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
20072,MS.,KAITLYN,MARTINEZ,4/19/1966,5753 Megan Dr.,,F,kaitlyn40@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
20073,MS.,MELISSA,COOPER,1/6/1966,2121 Royal Ann Lane,,F,melissa30@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
20074,MR.,PRESTON,MADAN,8/26/1953,6780 Bonari Court,,M,preston6@adventure-works.com,"$10,000 ",2,High School,Manual,Y
20075,MR.,AARON,ALLEN,5/18/1953,3403 Rapallo Lane,,M,aaron55@adventure-works.com,"$10,000 ",2,High School,Manual,Y
20076,MRS.,BETH,VAZQUEZ,5/18/1953,8316 La Salle St.,,F,beth17@adventure-works.com,"$10,000 ",2,High School,Manual,Y
20077,MR.,AIDAN,COLEMAN,11/5/1953,7848 York Dr.,,M,aidan6@adventure-works.com,"$10,000 ",2,High School,Manual,Y
20078,MR.,JOSE,LEE,10/21/1953,3016 Heald Court,,M,jose65@adventure-works.com,"$20,000 ",2,High School,Manual,N
20079,MRS.,ALEXANDRA,TAYLOR,5/7/1953,2803 Fawn Glen Circle,,F,alexandra72@adventure-works.com,"$20,000 ",2,High School,Manual,N
20080,MRS.,MARIA,STEWART,6/24/1953,880 Hackamore Lane,,F,maria1@adventure-works.com,"$20,000 ",2,High School,Manual,N
20081,MR.,JERRY,XIE,1/17/1953,3576 Court St.,,M,jerry3@adventure-works.com,"$20,000 ",2,High School,Manual,N
20083,MR.,TERRY,KUMAR,6/14/1953,1908 Petarct,,M,terry11@adventure-works.com,"$20,000 ",2,High School,Manual,N
20084,MR.,ALEX,STEWART,2/5/1953,4858 Charlotte Ave,,M,alex30@adventure-works.com,"$20,000 ",2,High School,Manual,N
20085,MRS.,JESSICA,MOORE,4/28/1954,3444 Elkwood Dr.,,F,jessica55@adventure-works.com,"$20,000 ",2,Partial High School,Manual,N
20086,MR.,JEREMIAH,HAYES,10/9/1954,6648 Choctaw Court,,M,jeremiah38@adventure-works.com,"$20,000 ",3,Partial High School,Manual,N
20087,MR.,SETH,GRAY,2/14/1954,8143 Creekridge Lane,,M,seth79@adventure-works.com,"$20,000 ",3,Partial High School,Manual,N
20088,MR.,JOSE,LEWIS,1/17/1954,4258 San Ramon Road,,M,jose63@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
20090,MR.,BLAKE,EDWARDS,7/22/1954,6007 Concord Pl.,,M,blake46@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
20091,MRS.,ANDREA,PARKER,5/21/1954,2376 Holiday Hills Dr.,,F,andrea23@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
20092,MR.,ETHAN,SHARMA,6/21/1954,7034 Longbrood Way,,M,ethan26@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
20093,MRS.,MEGAN,CLARK,4/13/1954,3657 Greystone Dr.,,F,megan22@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
20094,MRS.,LINDSEY,CHANDE,12/22/1955,1227 Brannan Pl.,,F,lindsey16@adventure-works.com,"$30,000 ",1,High School,Clerical,N
20095,MRS.,ANA,FLORES,10/2/1955,2791 Orchard View Ave.,,F,ana11@adventure-works.com,"$30,000 ",1,High School,Clerical,N
20096,MR.,JONATHAN,LAL,5/4/1955,615 Maria Vega Court,,M,jonathan27@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
20097,MRS.,BRITTANY,GRIFFIN,9/4/1955,401 Jomar,,F,brittany19@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
20098,MRS.,ALEXIS,LEWIS,11/14/1956,8478 Logan Ct.,,F,alexis18@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
20099,MR.,DEVON,XIE,4/3/1956,8518 Bayberry Dr.,,M,devon2@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
20100,MR.,JESSE,WATSON,3/27/1956,6850 Shadow Creek Dr.,,M,jesse0@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
20101,MR.,DEVIN,HAYES,1/26/1956,9800 American Beauty Dr.,,M,devin60@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
20102,MRS.,ARIANNA,JENKINS,5/3/1956,1042 Hooftrail Way,,F,arianna7@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
20103,MR.,WILLIAM,ROBINSON,12/14/1956,4246 Falls Ct.,,M,william13@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
20104,MR.,LOUIS,XU,8/25/1957,5741 Glen Wood Dr.,,M,louis6@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y
20105,MRS.,ALEXIS,TAYLOR,8/26/1957,9200 Tunis Way,,F,alexis8@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
20106,MRS.,AMBER,HALL,9/21/1957,3605 Gallagher Circle,,F,amber22@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
20107,MRS.,DANIELLE,MORRIS,3/8/1957,9973 McNutt Ave,,F,danielle21@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
20108,MR.,GLENN,GAO,11/6/1958,1977 Oak Road,,M,glenn16@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20109,MRS.,KATELYN,STEWART,7/3/1958,1256 Liscome Way,,F,katelyn25@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20110,MR.,AUSTIN,PERRY,1/23/1958,6169 Delacy Ave.,,M,austin3@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20111,MRS.,BRITTNEY,ZHU,9/20/1958,5701 San Miguel Road,,F,brittney13@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20112,MRS.,SHELBY,JAMES,6/13/1958,869 Cherry St.,,F,shelby8@adventure-works.com,"$80,000 ",5,Graduate Degree,Skilled Manual,Y
20113,MRS.,CHRISTINA,MURPHY,5/25/1958,655 Bidweld St.,,F,christina13@adventure-works.com,"$80,000 ",4,Graduate Degree,Skilled Manual,Y
20114,MR.,JOSEPH,THOMPSON,7/5/1958,8732 Carob Way,,M,joseph22@adventure-works.com,"$80,000 ",4,Graduate Degree,Skilled Manual,Y
20115,MRS.,MEGAN,JONES,1/12/1959,8772 Rock Creek Way,,F,megan6@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
20116,MRS.,HANNAH,BRYANT,1/24/1959,9759 La Salle Ave.,,F,hannah39@adventure-works.com,"$60,000 ",4,Graduate Degree,Skilled Manual,Y
20117,MR.,BRANDON,JENKINS,5/10/1972,55 Pomar Way,,M,brandon4@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
20118,MS.,JACQUELINE,HENDERSON,8/13/1972,1296 Banyan Way,,F,jacqueline5@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
20119,MR.,CARLOS,HERNANDEZ,3/27/1973,4500 Willow Dr.,,M,carlos48@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y
20120,MR.,FERNANDO,HUGHES,7/5/1973,5995 Olivera Rd.,,M,fernando54@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
20121,MR.,DYLAN,BUTLER,7/4/1973,2110 Elm St.,,M,dylan13@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,N
20122,MR.,JEREMY,BAILEY,11/6/1973,3859 Zand,,M,jeremy44@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
20123,MR.,AARON,GONZALEZ,4/5/1973,228 Colfax St.,,M,aaron41@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
20124,MRS.,NATALIE,COLEMAN,9/13/1973,6133 Elderwood Dr.,,F,natalie28@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
20125,MRS.,NATALIE,CLARK,9/20/1971,2756 Eastgate Ave.,,F,natalie86@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
20126,MR.,SETH,CARTER,10/17/1971,7669 Alpine Dr.,,M,seth37@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
20127,MR.,CARLOS,SANDERS,2/17/1971,7201 Elk Dr.,,M,carlos5@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
20128,MR.,IAN,MILLER,4/15/1971,2369 Whitehaven Dr.,,M,ian7@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
20129,MRS.,NICOLE,STEWART,10/19/1971,2156 Temple Court,,F,nicole25@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
20130,MR.,JORDAN,NELSON,8/21/1971,233 Waterview Terr.,,M,jordan63@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
20131,MRS.,CAROLYN,GUTIERREZ,2/11/1964,2929 Marie Dr.,,F,carolyn31@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
20132,MRS.,JENNY,SHEN,8/8/1962,1261 Deerfield Dr.,,F,jenny26@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y
20133,MR.,JORGE,LI,10/10/1962,4211 Las Lomas Way,,M,jorge4@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
20134,MR.,FRANKLIN,ZHAO,1/9/1962,2796 Sudan Loop,,M,franklin10@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
20135,MRS.,GRACE,PRICE,6/5/1961,8656 Roskelley Dr.,,F,grace47@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
20136,MRS.,BONNIE,KENNEDY,12/13/1961,152 Scenic Ave.,,F,bonnie13@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
20137,MR.,JARROD,FERNANDEZ,5/11/1961,3610 Barberry Court,,M,jarrod15@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
20138,MRS.,KENDRA,MORENO,6/21/1935,8015 San Onofre Court,,F,kendra6@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y
20139,MR.,CONNOR,WRIGHT,2/8/1979,1728 Woodside Ct.,,M,connor48@adventure-works.com,"$10,000 ",0,Bachelors,Manual,Y
20140,MR.,JOE,NAVARRO,9/7/1958,6387 Balhan Dr.,,M,joe33@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y
20141,MRS.,ANGELICA,FLORES,12/12/1958,3010 Ward Court,,F,angelica12@adventure-works.com,"$20,000 ",1,Bachelors,Manual,Y
20142,MRS.,LYDIA,LOPEZ,11/6/1956,579 Pinnacle Dr.,,F,lydia15@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
20143,MR.,JIMMY,SUAREZ,10/1/1956,7455 Wellington Ave.,,M,jimmy23@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
20144,MR.,ROGER,LIN,6/23/1956,5279 Glenwood Dr.,,M,roger12@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
20145,,FERNANDO,LEE,10/24/1954,5065 Maywood Lane,,NA,fernando20@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
20146,MRS.,MACKENZIE,HALL,4/28/1940,3143 N. Main,,F,mackenzie43@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y
20147,MRS.,TABITHA,RAMOS,7/11/1941,3183 Chestnut Ave.,,F,tabitha38@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
20148,MR.,TERRY,NATH,6/20/1942,1515 Tuolumne St.,,M,terry21@adventure-works.com,"$10,000 ",3,Partial College,Manual,Y
20150,MR.,GARY,RUBIO,12/20/1942,4465 Bundros Court,,M,gary30@adventure-works.com,"$40,000 ",1,Graduate Degree,Clerical,Y
20151,MS.,JAMIE,GUO,10/6/1980,5706 Manila Ave.,,F,jamie21@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
20152,MR.,RAFAEL,SHE,7/8/1980,8910 Hilltop Road,,M,rafael23@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
20153,MS.,DIANE,SANZ,5/25/1979,406 Chinquapin Ct.,,F,diane25@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
20154,MR.,RAUL,LUO,10/3/1978,3864 Roanoke Dr.,,M,raul6@adventure-works.com,"$10,000 ",0,Partial College,Manual,N
20155,MR.,JAY,FERNANDEZ,10/7/1977,4204 Alhambra Way,,M,jay22@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y
20156,MR.,JAY,MADAN,4/19/1977,573 Willow Creek Ct.,,M,jay14@adventure-works.com,"$10,000 ",0,High School,Manual,N
20157,MS.,RILEY,REED,10/10/1977,5232 Fourth St.,,F,riley39@adventure-works.com,"$10,000 ",0,High School,Manual,N
20158,MR.,RODNEY,BLANCO,3/1/1979,1855 Virgil St.,,M,rodney11@adventure-works.com,"$10,000 ",1,High School,Manual,N
20159,MR.,ERNEST,ZHU,6/4/1979,6768 Walters Way,,M,ernest14@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
20160,MR.,GEORGE,GARCIA,11/9/1978,6300 Colfax Street,,M,george21@adventure-works.com,"$20,000 ",0,Bachelors,Clerical,Y
20161,MR.,ALBERT,SANZ,6/20/1943,1468 Napa St.,,M,albert20@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
20162,MRS.,KELSEY,NATH,9/3/1943,1254 Sattler Dr.,,F,kelsey17@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
20163,MRS.,KRYSTAL,ZHANG,5/2/1943,9331 Stinson,,F,krystal0@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
20164,MR.,CAROL ANN,ROCKNE,7/15/1943,9371 Jacqueline Way,,M,carolann0@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
20165,MRS.,KRISTINA,MEHTA,3/24/1943,359 Candlestick Dr.,,F,kristina14@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y
20167,MR.,JOE,SERRANO,1/11/1961,3310 Harvey Way,,M,joe40@adventure-works.com,"$30,000 ",4,Graduate Degree,Clerical,Y
20168,MRS.,JESSIE,SERRANO,8/3/1960,1895 San Carlos Ave.,,F,jessie35@adventure-works.com,"$10,000 ",1,High School,Manual,Y
20169,MR.,GARRETT,GRAY,9/25/1960,5099 Park Lane Circle,,M,garrett11@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
20170,MR.,JEROME,MARTIN,6/22/1960,6594 Jefferson St.,,M,jerome0@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
20171,MRS.,BAILEY,KING,9/26/1959,2709 Yellowood Pl.,,F,bailey39@adventure-works.com,"$20,000 ",2,Partial College,Manual,Y
20172,MRS.,KELLI,GAO,11/17/1959,4458 Pine St.,,F,kelli16@adventure-works.com,"$30,000 ",3,Graduate Degree,Clerical,Y
20173,MR.,DENNIS,ZHAO,11/2/1975,827 Nulty Dr.,,M,dennis12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
20174,MR.,DOUGLAS,GONZALEZ,4/19/1973,5486 Woodruff Ln.,,M,douglas22@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
20175,MS.,ALISHA,LU,4/3/1974,2109 Mt. Washington,,F,alisha11@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
20176,MR.,ANTONIO,ALEXANDER,12/6/1980,7022 Muth Dr.,,M,antonio19@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
20177,MR.,KELVIN,LI,11/5/1980,6554 Sucamore Dr.,,M,kelvin23@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
20178,MS.,DEBORAH,ANAND,2/24/1980,4378 Dover Way,,F,deborah22@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
20179,MS.,DENISE,PATEL,10/3/1978,4164 Kenneth Ct.,,F,denise5@adventure-works.com,"$30,000 ",0,High School,Manual,N
20180,MRS.,AMANDA,SANDERS,7/3/1962,9585 MacArthur Ave.,,F,amanda20@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
20181,MRS.,CATHERINE,BROOKS,3/20/1962,2282 Bellord Ct.,,F,catherine2@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
20182,MRS.,ISABELLE,PRICE,6/25/1962,614 Shepberry Court,,F,isabelle0@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
20183,MRS.,SOPHIA,ALLEN,11/8/1962,4810 Center Ave.,,F,sophia21@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
20184,MRS.,JESSICA,RICHARDSON,5/2/1961,6051 Mepham Dr.,,F,jessica12@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
20185,MR.,XAVIER,COOPER,9/5/1961,9255 Katharyn Drive,,M,xavier75@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
20186,MR.,CONNOR,LI,10/6/1961,751 Countrywood Ct.,,M,connor21@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y
20187,MR.,ROBERT,KING,9/8/1961,4209 San Carlos Ave.,,M,robert61@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
20188,MRS.,KIMBERLY,WATSON,7/5/1961,8614 Lagoon Court,,F,kimberly3@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
20189,MS.,GRACE,HALL,2/23/1967,4983 Hilltop Road,,F,grace23@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N
